sample_id	data_type	size_bytes	data_attributes	browser_attributes
HG02698	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02698/expression.plus.chm13.bw", "name": "HG02698 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02698	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02698/expression.minus.chm13.bw", "name": "HG02698 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02717	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02717/expression.plus.hg38.bw", "name": "HG02717 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02717	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02717/expression.minus.hg38.bw", "name": "HG02717 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02717	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02717/expression.plus.chm13.bw", "name": "HG02717 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02717	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02717/expression.minus.chm13.bw", "name": "HG02717 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02735	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02735/expression.plus.hg38.bw", "name": "HG02735 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02735	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02735/expression.minus.hg38.bw", "name": "HG02735 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02735	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02735/expression.plus.chm13.bw", "name": "HG02735 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02735	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02735/expression.minus.chm13.bw", "name": "HG02735 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02738	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02738/expression.plus.hg38.bw", "name": "HG02738 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02738	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02738/expression.minus.hg38.bw", "name": "HG02738 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02738	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02738/expression.plus.chm13.bw", "name": "HG02738 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02738	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02738/expression.minus.chm13.bw", "name": "HG02738 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02809	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02809/expression.plus.hg38.bw", "name": "HG02809 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02809	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02809/expression.minus.hg38.bw", "name": "HG02809 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02809	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02809/expression.plus.chm13.bw", "name": "HG02809 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02809	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02809/expression.minus.chm13.bw", "name": "HG02809 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02841	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02841/expression.plus.hg38.bw", "name": "HG02841 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02841	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02841/expression.minus.hg38.bw", "name": "HG02841 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02841	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02841/expression.plus.chm13.bw", "name": "HG02841 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02841	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02841/expression.minus.chm13.bw", "name": "HG02841 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02886	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02886/expression.plus.hg38.bw", "name": "HG02886 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02886	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02886/expression.minus.hg38.bw", "name": "HG02886 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02886	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02886/expression.plus.chm13.bw", "name": "HG02886 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02886	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02886/expression.minus.chm13.bw", "name": "HG02886 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02922	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02922/expression.plus.hg38.bw", "name": "HG02922 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02922	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02922/expression.minus.hg38.bw", "name": "HG02922 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02922	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02922/expression.plus.chm13.bw", "name": "HG02922 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02922	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02922/expression.minus.chm13.bw", "name": "HG02922 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02965	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02965/expression.plus.hg38.bw", "name": "HG02965 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02965	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02965/expression.minus.hg38.bw", "name": "HG02965 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02965	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02965/expression.plus.chm13.bw", "name": "HG02965 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02965	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02965/expression.minus.chm13.bw", "name": "HG02965 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02976	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02976/expression.plus.hg38.bw", "name": "HG02976 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02976	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02976/expression.minus.hg38.bw", "name": "HG02976 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02976	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02976/expression.plus.chm13.bw", "name": "HG02976 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02976	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02976/expression.minus.chm13.bw", "name": "HG02976 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02984	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02984/expression.plus.hg38.bw", "name": "HG02984 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02984	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02984/expression.minus.hg38.bw", "name": "HG02984 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02984	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02984/expression.plus.chm13.bw", "name": "HG02984 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG02984	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02984/expression.minus.chm13.bw", "name": "HG02984 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03017	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03017/expression.plus.hg38.bw", "name": "HG03017 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03017	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03017/expression.minus.hg38.bw", "name": "HG03017 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03017	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03017/expression.plus.chm13.bw", "name": "HG03017 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03017	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03017/expression.minus.chm13.bw", "name": "HG03017 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03041	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03041/expression.plus.hg38.bw", "name": "HG03041 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03041	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03041/expression.minus.hg38.bw", "name": "HG03041 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03041	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03041/expression.plus.chm13.bw", "name": "HG03041 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03041	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03041/expression.minus.chm13.bw", "name": "HG03041 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03050	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03050/expression.plus.hg38.bw", "name": "HG03050 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03050	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03050/expression.minus.hg38.bw", "name": "HG03050 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03050	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03050/expression.plus.chm13.bw", "name": "HG03050 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03050	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03050/expression.minus.chm13.bw", "name": "HG03050 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03130	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03130/expression.plus.hg38.bw", "name": "HG03130 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03130	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03130/expression.minus.hg38.bw", "name": "HG03130 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03130	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03130/expression.plus.chm13.bw", "name": "HG03130 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03130	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03130/expression.minus.chm13.bw", "name": "HG03130 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03139	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03139/expression.plus.hg38.bw", "name": "HG03139 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03139	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03139/expression.minus.hg38.bw", "name": "HG03139 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03139	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03139/expression.plus.chm13.bw", "name": "HG03139 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03139	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03139/expression.minus.chm13.bw", "name": "HG03139 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03195	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03195/expression.plus.hg38.bw", "name": "HG03195 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03195	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03195/expression.minus.hg38.bw", "name": "HG03195 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03195	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03195/expression.plus.chm13.bw", "name": "HG03195 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03195	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03195/expression.minus.chm13.bw", "name": "HG03195 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03209	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03209/expression.plus.hg38.bw", "name": "HG03209 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03209	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03209/expression.minus.hg38.bw", "name": "HG03209 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03209	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03209/expression.plus.chm13.bw", "name": "HG03209 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03209	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03209/expression.minus.chm13.bw", "name": "HG03209 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03225	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03225/expression.plus.hg38.bw", "name": "HG03225 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03225	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03225/expression.minus.hg38.bw", "name": "HG03225 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03225	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03225/expression.plus.chm13.bw", "name": "HG03225 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03225	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03225/expression.minus.chm13.bw", "name": "HG03225 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03239	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03239/expression.plus.hg38.bw", "name": "HG03239 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03239	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03239/expression.minus.hg38.bw", "name": "HG03239 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG03239	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG03239/expression.plus.chm13.bw", "name": "HG03239 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
